Order_ID,Product_ID,User_ID,Order_Date,Return_Date,Product_Category,Product_Price,Order_Quantity,Return_Reason,Return_Status,Days_to_Return,User_Age,User_Gender,User_Location,Payment_Method,Shipping_Method,Discount_Applied,Is_Returned,Age_Group,Return_Probability
ORD00008263,PROD00008263,USER00008263,2023-01-25,2023-10-26,Electronics,42.1,5,Not as described,Returned,274,70,Male,City82,Gift Card,Standard,2.38,1,50+,1.0
ORD00008265,PROD00008265,USER00008265,2024-02-09,2024-04-02,Home,307.49,3,Not as described,Returned,53,59,Male,City25,Credit Card,Next-Day,32.58,1,50+,1.0
ORD00008271,PROD00008271,USER00008271,2024-02-22,2024-10-27,Clothing,343.59,3,Defective,Returned,248,41,Male,City81,Debit Card,Next-Day,35.2,1,35-50,1.0
ORD00008272,PROD00008272,USER00008272,2023-08-14,2024-05-09,Electronics,430.84,3,Defective,Returned,269,30,Female,City32,PayPal,Express,9.31,1,25-35,1.0
ORD00008276,PROD00008276,USER00008276,2023-11-07,2024-06-21,Toys,400.03,1,Not as described,Returned,227,69,Female,City81,Gift Card,Next-Day,28.6,1,50+,1.0
ORD00008277,PROD00008277,USER00008277,2024-06-24,2025-12-03,Electronics,62.82,3,Changed mind,Returned,527,66,Female,City15,Gift Card,Next-Day,0.64,1,50+,1.0
ORD00008278,PROD00008278,USER00008278,2023-07-09,2024-09-05,Electronics,55.13,5,Changed mind,Returned,424,42,Female,City44,PayPal,Next-Day,43.51,1,35-50,1.0
ORD00008279,PROD00008279,USER00008279,2024-04-20,2025-07-01,Books,97.85,3,Defective,Returned,437,46,Male,City32,Credit Card,Next-Day,39.72,1,35-50,1.0
ORD00008281,PROD00008281,USER00008281,2023-01-03,2024-04-11,Electronics,68.98,1,Changed mind,Returned,464,26,Female,City36,Credit Card,Express,12.72,1,25-35,1.0
ORD00008282,PROD00008282,USER00008282,2024-09-25,2025-01-27,Toys,172.57,5,Defective,Returned,124,34,Male,City33,Gift Card,Standard,26.3,1,25-35,1.0
ORD00008283,PROD00008283,USER00008283,2023-03-02,2024-05-11,Toys,431.14,5,Wrong item,Returned,436,56,Male,City78,Credit Card,Next-Day,39.44,1,50+,1.0
ORD00008285,PROD00008285,USER00008285,2024-07-19,2025-01-01,Clothing,144.61,1,Defective,Returned,166,27,Female,City83,Credit Card,Next-Day,39.96,1,25-35,1.0
ORD00008287,PROD00008287,USER00008287,2024-09-12,2025-08-11,Electronics,392.52,1,Wrong item,Returned,333,24,Male,City30,Credit Card,Express,12.41,1,<25,1.0
ORD00008289,PROD00008289,USER00008289,2024-01-17,2024-06-14,Books,319.35,4,Wrong item,Returned,149,55,Male,City83,Gift Card,Standard,37.3,1,50+,1.0
ORD00008290,PROD00008290,USER00008290,2023-09-07,2024-02-24,Clothing,182.67,2,Wrong item,Returned,170,26,Female,City40,PayPal,Standard,7.98,1,25-35,1.0
ORD00008291,PROD00008291,USER00008291,2024-10-12,2026-01-13,Home,49.56,5,Changed mind,Returned,458,30,Male,City28,PayPal,Express,8.43,1,25-35,1.0
ORD00008293,PROD00008293,USER00008293,2023-07-23,2024-05-03,Home,49.92,3,Changed mind,Returned,285,22,Male,City31,Debit Card,Express,9.68,1,<25,1.0
ORD00008294,PROD00008294,USER00008294,2024-02-25,2025-03-02,Electronics,468.22,1,Changed mind,Returned,371,44,Female,City32,PayPal,Standard,13.79,1,35-50,1.0
ORD00008298,PROD00008298,USER00008298,2024-12-13,2025-05-13,Home,341.62,2,Changed mind,Returned,151,65,Female,City15,Debit Card,Standard,12.69,1,50+,1.0
ORD00008299,PROD00008299,USER00008299,2024-08-04,2026-01-30,Clothing,152.5,3,Wrong item,Returned,544,28,Female,City35,Debit Card,Next-Day,25.26,1,25-35,1.0
ORD00008300,PROD00008300,USER00008300,2024-12-08,2026-05-11,Electronics,179.2,3,Defective,Returned,519,42,Female,City35,Gift Card,Express,4.39,1,35-50,1.0
ORD00008303,PROD00008303,USER00008303,2024-05-10,2025-07-01,Clothing,214.92,5,Not as described,Returned,417,64,Female,City7,Gift Card,Express,31.25,1,50+,1.0
ORD00008304,PROD00008304,USER00008304,2023-06-20,2023-10-12,Clothing,282.02,2,Not as described,Returned,114,18,Male,City97,PayPal,Express,35.46,1,<25,1.0
ORD00008306,PROD00008306,USER00008306,2023-07-25,2024-04-25,Toys,239.71,2,Not as described,Returned,275,18,Female,City2,Debit Card,Standard,22.82,1,<25,1.0
ORD00008309,PROD00008309,USER00008309,2024-02-22,2025-03-18,Electronics,205.29,1,Defective,Returned,390,31,Male,City17,Gift Card,Next-Day,23.49,1,25-35,1.0
ORD00008310,PROD00008310,USER00008310,2023-10-23,2024-07-13,Clothing,466.92,1,Wrong item,Returned,264,37,Female,City78,Debit Card,Standard,41.99,1,35-50,1.0
ORD00008311,PROD00008311,USER00008311,2024-12-10,2026-10-14,Electronics,76.13,1,Wrong item,Returned,673,56,Male,City34,PayPal,Standard,1.6,1,50+,1.0
ORD00008312,PROD00008312,USER00008312,2023-11-10,2024-01-22,Home,381.13,5,Defective,Returned,73,46,Female,City22,Gift Card,Express,25.13,1,35-50,1.0
ORD00008313,PROD00008313,USER00008313,2023-01-02,2023-08-19,Electronics,458.99,5,Wrong item,Returned,229,69,Male,City55,Credit Card,Next-Day,39.1,1,50+,1.0
ORD00008316,PROD00008316,USER00008316,2023-03-03,2024-08-15,Electronics,130.12,4,Changed mind,Returned,531,59,Male,City21,Gift Card,Standard,11.77,1,50+,1.0
ORD00008317,PROD00008317,USER00008317,2023-09-01,2024-06-28,Clothing,492.12,5,Defective,Returned,301,58,Female,City33,Credit Card,Next-Day,32.62,1,50+,1.0
ORD00008318,PROD00008318,USER00008318,2024-04-04,2024-11-01,Clothing,406.24,3,Wrong item,Returned,211,23,Female,City42,Credit Card,Next-Day,34.17,1,<25,1.0
ORD00008319,PROD00008319,USER00008319,2024-12-15,2024-12-26,Toys,427.79,3,Not as described,Returned,11,66,Male,City15,Debit Card,Express,42.61,1,50+,1.0
ORD00008320,PROD00008320,USER00008320,2023-11-03,2024-12-27,Clothing,414.26,5,Wrong item,Returned,420,49,Male,City93,Gift Card,Standard,9.13,1,35-50,1.0
ORD00008325,PROD00008325,USER00008325,2023-01-02,2024-08-20,Books,485.17,4,Wrong item,Returned,596,64,Male,City51,Credit Card,Express,7.93,1,50+,1.0
ORD00008328,PROD00008328,USER00008328,2023-07-08,2024-08-06,Toys,491.13,4,Not as described,Returned,395,54,Male,City90,Debit Card,Express,12.41,1,50+,1.0
ORD00008329,PROD00008329,USER00008329,2023-10-27,2024-05-18,Home,318.05,5,Defective,Returned,204,48,Male,City27,Credit Card,Standard,42.45,1,35-50,1.0
ORD00008330,PROD00008330,USER00008330,2024-05-24,2024-08-21,Electronics,71.97,5,Changed mind,Returned,89,64,Female,City35,Debit Card,Express,0.38,1,50+,1.0
ORD00008333,PROD00008333,USER00008333,2024-02-02,2024-03-25,Home,340.56,1,Not as described,Returned,52,70,Female,City90,Credit Card,Standard,48.93,1,50+,1.0
ORD00008334,PROD00008334,USER00008334,2023-05-27,2023-06-11,Electronics,472.88,3,Not as described,Returned,15,57,Female,City76,Debit Card,Next-Day,0.97,1,50+,1.0
ORD00008339,PROD00008339,USER00008339,2023-06-28,2023-09-02,Electronics,133.01,4,Changed mind,Returned,66,29,Female,City22,Debit Card,Express,16.74,1,25-35,1.0
ORD00008340,PROD00008340,USER00008340,2024-01-21,2024-07-17,Toys,255.69,3,Wrong item,Returned,178,62,Female,City85,PayPal,Next-Day,3.18,1,50+,1.0
ORD00008342,PROD00008342,USER00008342,2023-11-27,2024-05-04,Books,207.42,5,Wrong item,Returned,159,57,Male,City11,PayPal,Standard,20.6,1,50+,1.0
ORD00008343,PROD00008343,USER00008343,2024-03-18,2024-06-01,Toys,411.02,1,Changed mind,Returned,75,39,Male,City100,Debit Card,Next-Day,15.13,1,35-50,1.0
ORD00008348,PROD00008348,USER00008348,2023-12-28,2024-08-29,Electronics,123.19,4,Defective,Returned,245,37,Male,City83,PayPal,Standard,30.79,1,35-50,1.0
ORD00008351,PROD00008351,USER00008351,2023-08-29,2023-10-03,Electronics,493.75,2,Defective,Returned,35,45,Female,City38,PayPal,Express,24.15,1,35-50,1.0
ORD00008356,PROD00008356,USER00008356,2024-04-08,2025-04-08,Electronics,273.27,5,Changed mind,Returned,365,66,Male,City8,Debit Card,Next-Day,29.05,1,50+,1.0
ORD00008357,PROD00008357,USER00008357,2023-02-02,2023-05-04,Clothing,65.21,1,Not as described,Returned,91,46,Female,City33,PayPal,Standard,5.86,1,35-50,1.0
ORD00008358,PROD00008358,USER00008358,2024-01-14,2024-03-25,Clothing,183.32,5,Defective,Returned,71,60,Male,City25,Credit Card,Standard,21.47,1,50+,1.0
ORD00008359,PROD00008359,USER00008359,2024-01-10,2024-03-14,Books,360.45,2,Not as described,Returned,64,66,Male,City81,PayPal,Standard,12.81,1,50+,1.0
ORD00008360,PROD00008360,USER00008360,2024-07-22,2024-08-03,Clothing,37.37,3,Not as described,Returned,12,38,Female,City87,Gift Card,Express,48.05,1,35-50,1.0
ORD00008361,PROD00008361,USER00008361,2024-06-03,2024-12-04,Home,141.1,2,Changed mind,Returned,184,57,Male,City74,Gift Card,Standard,27.19,1,50+,1.0
ORD00008362,PROD00008362,USER00008362,2024-09-24,2026-03-03,Electronics,292.03,3,Wrong item,Returned,525,27,Male,City94,Credit Card,Standard,41.17,1,25-35,1.0
ORD00008363,PROD00008363,USER00008363,2023-06-01,2023-08-21,Books,301.4,3,Wrong item,Returned,81,57,Male,City58,Credit Card,Standard,5.05,1,50+,1.0
ORD00008366,PROD00008366,USER00008366,2024-04-01,2024-07-08,Home,244.08,4,Wrong item,Returned,98,51,Female,City23,PayPal,Standard,43.63,1,50+,1.0
ORD00008369,PROD00008369,USER00008369,2024-08-31,2026-03-20,Books,56.18,1,Changed mind,Returned,566,29,Female,City97,Credit Card,Standard,3.48,1,25-35,1.0
ORD00008370,PROD00008370,USER00008370,2024-10-27,2026-01-30,Toys,305.21,3,Not as described,Returned,460,54,Female,City59,Gift Card,Standard,40.94,1,50+,1.0
ORD00008371,PROD00008371,USER00008371,2023-04-27,2023-11-27,Toys,145.73,3,Not as described,Returned,214,59,Female,City7,Debit Card,Standard,48.62,1,50+,1.0
ORD00008372,PROD00008372,USER00008372,2024-02-21,2024-04-23,Toys,172.23,4,Wrong item,Returned,62,21,Female,City33,Credit Card,Express,33.89,1,<25,1.0
ORD00008373,PROD00008373,USER00008373,2023-06-15,2024-07-23,Books,125.18,1,Wrong item,Returned,404,68,Male,City98,PayPal,Next-Day,31.71,1,50+,1.0
ORD00008374,PROD00008374,USER00008374,2024-11-09,2026-09-07,Electronics,182.51,1,Not as described,Returned,667,38,Female,City90,Gift Card,Next-Day,34.38,1,35-50,1.0
ORD00008375,PROD00008375,USER00008375,2024-05-07,2024-12-12,Toys,237.32,4,Wrong item,Returned,219,32,Male,City88,Debit Card,Express,32.18,1,25-35,1.0
ORD00008376,PROD00008376,USER00008376,2024-06-10,2025-01-25,Books,96.95,2,Not as described,Returned,229,32,Female,City46,Gift Card,Next-Day,8.58,1,25-35,1.0
ORD00008377,PROD00008377,USER00008377,2024-01-24,2024-05-07,Electronics,213.24,3,Not as described,Returned,104,49,Male,City38,Credit Card,Express,48.16,1,35-50,1.0
ORD00008378,PROD00008378,USER00008378,2023-07-07,2023-08-10,Books,337.12,4,Wrong item,Returned,34,62,Female,City6,Gift Card,Next-Day,43.82,1,50+,1.0
ORD00008379,PROD00008379,USER00008379,2023-08-22,2024-07-12,Electronics,273.52,4,Wrong item,Returned,325,45,Female,City29,Gift Card,Next-Day,6.99,1,35-50,1.0
ORD00008380,PROD00008380,USER00008380,2024-01-18,2024-09-15,Toys,477.24,5,Wrong item,Returned,241,21,Male,City79,Debit Card,Next-Day,37.69,1,<25,1.0
ORD00008383,PROD00008383,USER00008383,2023-07-17,2024-01-22,Home,171.17,3,Changed mind,Returned,189,63,Female,City25,Debit Card,Standard,3.34,1,50+,1.0
ORD00008384,PROD00008384,USER00008384,2024-12-04,2024-12-27,Books,359.07,3,Changed mind,Returned,23,66,Female,City80,PayPal,Express,22.08,1,50+,1.0
ORD00008387,PROD00008387,USER00008387,2024-12-14,2026-06-19,Books,29.06,3,Wrong item,Returned,552,24,Male,City65,PayPal,Standard,2.21,1,<25,1.0
ORD00008388,PROD00008388,USER00008388,2024-09-22,2026-04-23,Electronics,486.24,4,Wrong item,Returned,578,20,Male,City24,Gift Card,Standard,41.71,1,<25,1.0
ORD00008389,PROD00008389,USER00008389,2024-08-20,2025-07-12,Books,225.4,4,Not as described,Returned,326,62,Female,City54,Gift Card,Standard,19.03,1,50+,1.0
ORD00008390,PROD00008390,USER00008390,2024-05-30,2025-07-13,Books,484.06,3,Not as described,Returned,409,28,Female,City77,Credit Card,Next-Day,34.11,1,25-35,1.0
ORD00008391,PROD00008391,USER00008391,2024-06-09,2024-12-28,Home,407.59,5,Wrong item,Returned,202,29,Male,City28,PayPal,Next-Day,28.08,1,25-35,1.0
ORD00008392,PROD00008392,USER00008392,2023-02-20,2023-07-27,Clothing,411.63,3,Defective,Returned,157,58,Female,City66,Debit Card,Express,19.58,1,50+,1.0
ORD00008393,PROD00008393,USER00008393,2024-01-22,2024-05-19,Electronics,454.6,3,Defective,Returned,118,37,Female,City2,PayPal,Next-Day,41.38,1,35-50,1.0
ORD00008395,PROD00008395,USER00008395,2023-08-28,2023-10-20,Home,195.86,2,Wrong item,Returned,53,24,Male,City63,Credit Card,Next-Day,21.57,1,<25,1.0
ORD00008397,PROD00008397,USER00008397,2023-04-19,2024-10-20,Books,426.32,1,Wrong item,Returned,550,52,Male,City43,Gift Card,Express,40.55,1,50+,1.0
ORD00008398,PROD00008398,USER00008398,2024-05-29,2025-01-08,Toys,439.13,3,Defective,Returned,224,42,Female,City75,Debit Card,Standard,1.2,1,35-50,1.0
ORD00008399,PROD00008399,USER00008399,2024-01-29,2024-10-31,Toys,339.32,2,Changed mind,Returned,276,62,Male,City10,PayPal,Express,27.41,1,50+,1.0
ORD00008401,PROD00008401,USER00008401,2024-02-06,2024-07-29,Books,38.62,3,Wrong item,Returned,174,39,Female,City60,PayPal,Express,20.48,1,35-50,1.0
ORD00008403,PROD00008403,USER00008403,2024-03-14,2024-06-01,Home,407.05,5,Defective,Returned,79,42,Male,City38,Debit Card,Standard,14.7,1,35-50,1.0
ORD00008404,PROD00008404,USER00008404,2024-03-03,2024-04-18,Electronics,311.28,4,Defective,Returned,46,46,Female,City79,Debit Card,Next-Day,6.42,1,35-50,1.0
ORD00008406,PROD00008406,USER00008406,2024-09-09,2024-10-01,Electronics,247.43,4,Defective,Returned,22,28,Male,City12,PayPal,Express,30.86,1,25-35,1.0
ORD00008407,PROD00008407,USER00008407,2023-11-07,2024-07-02,Home,498.46,5,Changed mind,Returned,238,57,Male,City85,PayPal,Next-Day,7.66,1,50+,1.0
ORD00008408,PROD00008408,USER00008408,2023-08-04,2023-09-25,Home,437.04,1,Not as described,Returned,52,49,Male,City41,Gift Card,Standard,3.02,1,35-50,1.0
ORD00008411,PROD00008411,USER00008411,2023-11-06,2023-12-13,Books,115.14,2,Defective,Returned,37,46,Male,City83,Gift Card,Next-Day,43.4,1,35-50,1.0
ORD00008412,PROD00008412,USER00008412,2024-04-19,2025-02-24,Electronics,474.28,5,Wrong item,Returned,311,21,Female,City33,PayPal,Express,3.68,1,<25,1.0
ORD00008413,PROD00008413,USER00008413,2023-01-14,2024-01-15,Electronics,209.8,1,Wrong item,Returned,366,49,Male,City42,PayPal,Standard,7.86,1,35-50,1.0
ORD00008415,PROD00008415,USER00008415,2024-12-31,2026-10-03,Electronics,219.27,3,Not as described,Returned,641,47,Male,City10,Credit Card,Express,39.84,1,35-50,1.0
ORD00008416,PROD00008416,USER00008416,2024-09-22,2025-05-19,Home,457.53,4,Wrong item,Returned,239,66,Female,City49,Credit Card,Express,33.56,1,50+,1.0
ORD00008418,PROD00008418,USER00008418,2023-03-24,2023-10-04,Clothing,269.4,3,Wrong item,Returned,194,30,Female,City15,Credit Card,Standard,16.94,1,25-35,1.0
ORD00008419,PROD00008419,USER00008419,2023-10-19,2024-09-21,Books,179.63,4,Wrong item,Returned,338,62,Female,City73,Gift Card,Standard,6.62,1,50+,1.0
ORD00008420,PROD00008420,USER00008420,2023-03-23,2023-09-17,Clothing,423.5,5,Wrong item,Returned,178,51,Male,City28,Credit Card,Standard,1.59,1,50+,1.0
ORD00008421,PROD00008421,USER00008421,2023-06-29,2023-09-03,Toys,146.0,3,Not as described,Returned,66,41,Male,City64,Credit Card,Express,9.67,1,35-50,1.0
ORD00008422,PROD00008422,USER00008422,2023-11-17,2024-07-08,Clothing,27.79,4,Wrong item,Returned,234,35,Female,City59,Credit Card,Next-Day,34.27,1,25-35,1.0
ORD00008424,PROD00008424,USER00008424,2024-06-14,2024-10-06,Toys,335.46,3,Defective,Returned,114,44,Female,City81,Credit Card,Standard,2.02,1,35-50,1.0
ORD00008426,PROD00008426,USER00008426,2024-07-31,2024-08-30,Home,462.06,5,Not as described,Returned,30,66,Female,City90,Gift Card,Next-Day,18.61,1,50+,1.0
ORD00008427,PROD00008427,USER00008427,2024-03-18,2024-06-01,Clothing,278.63,2,Defective,Returned,75,41,Male,City93,Gift Card,Express,28.45,1,35-50,1.0
ORD00008429,PROD00008429,USER00008429,2023-08-22,2023-12-02,Electronics,437.07,3,Changed mind,Returned,102,55,Female,City52,Gift Card,Next-Day,4.01,1,50+,1.0
ORD00008430,PROD00008430,USER00008430,2023-03-03,2023-09-03,Toys,289.13,5,Wrong item,Returned,184,22,Male,City15,Debit Card,Next-Day,0.85,1,<25,1.0
ORD00008432,PROD00008432,USER00008432,2023-06-25,2023-11-22,Books,175.83,1,Defective,Returned,150,24,Male,City26,Debit Card,Next-Day,47.04,1,<25,1.0
ORD00008433,PROD00008433,USER00008433,2023-04-15,2024-09-11,Electronics,184.59,3,Changed mind,Returned,515,52,Male,City39,Debit Card,Express,37.81,1,50+,1.0
ORD00008436,PROD00008436,USER00008436,2024-04-17,2024-06-06,Clothing,225.92,4,Defective,Returned,50,50,Male,City12,Credit Card,Standard,0.94,1,35-50,1.0
ORD00008437,PROD00008437,USER00008437,2024-03-16,2024-08-18,Home,492.62,4,Not as described,Returned,155,63,Female,City88,Gift Card,Next-Day,22.75,1,50+,1.0
ORD00008439,PROD00008439,USER00008439,2024-04-07,2025-02-26,Home,75.66,2,Defective,Returned,325,65,Female,City43,PayPal,Next-Day,24.71,1,50+,1.0
ORD00008444,PROD00008444,USER00008444,2024-09-04,2026-01-05,Electronics,236.58,5,Defective,Returned,488,60,Male,City29,Credit Card,Express,43.31,1,50+,1.0
ORD00008445,PROD00008445,USER00008445,2023-09-09,2024-03-06,Toys,427.4,2,Not as described,Returned,179,56,Male,City85,Gift Card,Standard,27.09,1,50+,1.0
ORD00008446,PROD00008446,USER00008446,2023-08-03,2024-11-16,Home,385.26,5,Changed mind,Returned,471,24,Female,City14,Debit Card,Next-Day,37.53,1,<25,1.0
ORD00008448,PROD00008448,USER00008448,2024-12-25,2026-10-28,Toys,15.08,2,Defective,Returned,672,45,Female,City91,Debit Card,Standard,46.29,1,35-50,1.0
ORD00008449,PROD00008449,USER00008449,2023-01-20,2023-11-29,Clothing,476.07,5,Changed mind,Returned,313,21,Female,City6,Gift Card,Standard,42.37,1,<25,1.0
ORD00008450,PROD00008450,USER00008450,2024-03-18,2024-10-24,Books,333.31,3,Changed mind,Returned,220,47,Female,City50,PayPal,Express,32.86,1,35-50,1.0
ORD00008451,PROD00008451,USER00008451,2024-09-25,2025-02-26,Home,432.18,3,Changed mind,Returned,154,48,Male,City9,Debit Card,Express,27.11,1,35-50,1.0
ORD00008453,PROD00008453,USER00008453,2023-12-20,2024-06-10,Books,339.7,3,Defective,Returned,173,56,Male,City39,Debit Card,Next-Day,47.43,1,50+,1.0
ORD00008454,PROD00008454,USER00008454,2023-07-25,2024-12-30,Home,222.31,1,Not as described,Returned,524,50,Male,City19,Credit Card,Standard,5.21,1,35-50,1.0
ORD00008460,PROD00008460,USER00008460,2023-06-06,2024-11-24,Home,488.43,1,Wrong item,Returned,537,42,Female,City36,Debit Card,Next-Day,49.27,1,35-50,1.0
ORD00008461,PROD00008461,USER00008461,2024-01-30,2024-03-02,Home,44.29,1,Defective,Returned,32,63,Female,City81,PayPal,Standard,11.32,1,50+,1.0
ORD00008462,PROD00008462,USER00008462,2024-05-04,2025-01-09,Clothing,155.87,1,Defective,Returned,250,48,Female,City11,Credit Card,Next-Day,8.87,1,35-50,1.0
ORD00008464,PROD00008464,USER00008464,2024-02-27,2024-04-16,Clothing,265.97,3,Defective,Returned,49,50,Female,City22,PayPal,Next-Day,20.33,1,35-50,1.0
ORD00008466,PROD00008466,USER00008466,2024-06-06,2024-09-20,Clothing,206.25,1,Defective,Returned,106,50,Male,City45,Gift Card,Next-Day,36.94,1,35-50,1.0
ORD00008469,PROD00008469,USER00008469,2024-09-16,2026-01-22,Electronics,339.79,1,Defective,Returned,493,63,Male,City95,Credit Card,Express,36.27,1,50+,1.0
ORD00008471,PROD00008471,USER00008471,2023-08-04,2024-09-05,Electronics,27.28,4,Defective,Returned,398,44,Female,City73,Debit Card,Next-Day,10.34,1,35-50,1.0
ORD00008476,PROD00008476,USER00008476,2024-09-22,2026-01-31,Clothing,159.93,4,Defective,Returned,496,63,Female,City33,Debit Card,Next-Day,45.36,1,50+,1.0
ORD00008477,PROD00008477,USER00008477,2023-12-01,2023-12-04,Home,288.72,4,Changed mind,Returned,3,62,Male,City7,Credit Card,Standard,40.02,1,50+,0.9999607081260983
ORD00008478,PROD00008478,USER00008478,2024-01-31,2024-08-19,Electronics,380.65,2,Not as described,Returned,201,26,Female,City81,Gift Card,Next-Day,35.0,1,25-35,1.0
ORD00008479,PROD00008479,USER00008479,2024-04-07,2025-04-26,Toys,126.23,1,Defective,Returned,384,60,Male,City56,Gift Card,Next-Day,24.1,1,50+,1.0
ORD00008487,PROD00008487,USER00008487,2024-10-12,2025-11-07,Books,248.85,3,Not as described,Returned,391,55,Male,City71,PayPal,Standard,27.62,1,50+,1.0
ORD00008488,PROD00008488,USER00008488,2023-07-12,2023-07-17,Home,353.43,2,Wrong item,Returned,5,45,Male,City78,PayPal,Standard,26.26,1,35-50,0.9999999978036604
ORD00008489,PROD00008489,USER00008489,2023-10-23,2024-05-24,Home,432.74,4,Wrong item,Returned,214,35,Female,City3,Gift Card,Next-Day,41.57,1,25-35,1.0
ORD00008490,PROD00008490,USER00008490,2023-08-10,2023-11-01,Electronics,421.64,4,Defective,Returned,83,19,Male,City95,Debit Card,Next-Day,6.76,1,<25,1.0
ORD00008491,PROD00008491,USER00008491,2024-09-10,2024-12-30,Books,344.33,1,Defective,Returned,111,37,Male,City88,Debit Card,Standard,13.04,1,35-50,1.0
ORD00008492,PROD00008492,USER00008492,2024-10-10,2025-12-18,Clothing,275.64,2,Changed mind,Returned,434,18,Male,City25,Gift Card,Standard,21.38,1,<25,1.0
ORD00008494,PROD00008494,USER00008494,2024-01-20,2024-12-10,Clothing,146.88,2,Not as described,Returned,325,18,Female,City22,Debit Card,Next-Day,22.92,1,<25,1.0
ORD00008498,PROD00008498,USER00008498,2024-11-28,2026-06-21,Toys,361.6,1,Changed mind,Returned,570,21,Female,City92,Debit Card,Next-Day,2.17,1,<25,1.0
ORD00008499,PROD00008499,USER00008499,2024-06-28,2025-12-15,Electronics,480.15,3,Wrong item,Returned,535,62,Male,City24,Debit Card,Next-Day,49.91,1,50+,1.0
ORD00008500,PROD00008500,USER00008500,2023-05-09,2024-12-24,Books,232.37,4,Wrong item,Returned,595,58,Male,City34,Debit Card,Next-Day,10.87,1,50+,1.0
ORD00008501,PROD00008501,USER00008501,2023-09-12,2024-05-04,Clothing,433.79,1,Not as described,Returned,235,31,Female,City21,Gift Card,Next-Day,39.47,1,25-35,1.0
ORD00008506,PROD00008506,USER00008506,2024-04-06,2024-12-29,Electronics,463.59,1,Defective,Returned,267,21,Male,City35,Debit Card,Standard,20.97,1,<25,1.0
ORD00008508,PROD00008508,USER00008508,2023-10-06,2023-11-15,Electronics,105.5,3,Defective,Returned,40,55,Female,City35,PayPal,Standard,29.56,1,50+,1.0
ORD00008510,PROD00008510,USER00008510,2023-11-15,2024-11-12,Clothing,433.87,4,Changed mind,Returned,363,56,Male,City76,Credit Card,Standard,29.01,1,50+,1.0
ORD00008511,PROD00008511,USER00008511,2023-09-14,2023-11-09,Clothing,466.54,3,Wrong item,Returned,56,69,Female,City85,Gift Card,Express,45.88,1,50+,1.0
ORD00008518,PROD00008518,USER00008518,2024-11-16,2025-04-05,Books,364.06,4,Wrong item,Returned,140,62,Female,City49,Credit Card,Standard,9.43,1,50+,1.0
ORD00008519,PROD00008519,USER00008519,2023-03-03,2023-03-20,Electronics,439.99,3,Wrong item,Returned,17,66,Female,City18,Debit Card,Standard,6.07,1,50+,1.0
ORD00008521,PROD00008521,USER00008521,2024-01-24,2024-07-22,Books,350.83,1,Defective,Returned,180,59,Male,City34,Debit Card,Standard,13.73,1,50+,1.0
ORD00008522,PROD00008522,USER00008522,2024-03-13,2024-12-10,Books,191.62,2,Defective,Returned,272,57,Female,City70,Credit Card,Express,4.35,1,50+,1.0
ORD00008523,PROD00008523,USER00008523,2024-04-19,2024-05-03,Toys,341.94,4,Not as described,Returned,14,39,Female,City92,Debit Card,Standard,19.98,1,35-50,1.0
ORD00008524,PROD00008524,USER00008524,2023-12-16,2024-09-17,Clothing,289.07,3,Defective,Returned,276,23,Male,City55,Gift Card,Express,46.4,1,<25,1.0
ORD00008528,PROD00008528,USER00008528,2024-03-24,2024-08-15,Electronics,231.05,5,Wrong item,Returned,144,30,Male,City5,Gift Card,Next-Day,4.12,1,25-35,1.0
ORD00008529,PROD00008529,USER00008529,2024-04-24,2025-05-03,Toys,464.18,4,Wrong item,Returned,374,21,Female,City95,Credit Card,Express,6.26,1,<25,1.0
ORD00008531,PROD00008531,USER00008531,2023-12-08,2024-03-30,Home,410.39,4,Changed mind,Returned,113,45,Female,City96,Gift Card,Next-Day,40.99,1,35-50,1.0
ORD00008535,PROD00008535,USER00008535,2023-12-22,2024-03-27,Home,266.27,5,Changed mind,Returned,96,34,Male,City11,PayPal,Next-Day,48.9,1,25-35,1.0
ORD00008538,PROD00008538,USER00008538,2024-02-17,2024-03-27,Books,161.76,3,Defective,Returned,39,50,Male,City90,Credit Card,Express,13.96,1,35-50,1.0
ORD00008539,PROD00008539,USER00008539,2024-09-21,2025-11-14,Home,452.17,3,Changed mind,Returned,419,29,Male,City60,Debit Card,Express,10.93,1,25-35,1.0
ORD00008541,PROD00008541,USER00008541,2024-08-05,2024-11-24,Toys,436.91,4,Changed mind,Returned,111,42,Female,City67,Credit Card,Standard,29.1,1,35-50,1.0
ORD00008543,PROD00008543,USER00008543,2023-01-06,2024-09-24,Electronics,174.34,1,Wrong item,Returned,627,54,Female,City97,Debit Card,Express,2.45,1,50+,1.0
ORD00008544,PROD00008544,USER00008544,2023-08-14,2024-08-10,Books,189.81,5,Changed mind,Returned,362,30,Male,City52,Credit Card,Next-Day,46.86,1,25-35,1.0
ORD00008546,PROD00008546,USER00008546,2023-01-13,2024-05-14,Electronics,275.83,5,Wrong item,Returned,487,39,Female,City13,Debit Card,Next-Day,23.9,1,35-50,1.0
ORD00008548,PROD00008548,USER00008548,2023-09-24,2024-05-25,Clothing,452.79,5,Not as described,Returned,244,22,Female,City11,PayPal,Express,29.3,1,<25,1.0
ORD00008549,PROD00008549,USER00008549,2024-09-25,2024-10-28,Electronics,52.48,2,Changed mind,Returned,33,32,Male,City80,Credit Card,Standard,37.01,1,25-35,1.0
